playerRegion,playerLanguage,playerNumberOfDaysOld,numberOfGuesses,countryFlagEmoji,deviceAlternateLanguage,deviceIdentifierForVendor
FR,en,10,2.1,🇬🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇬🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇬🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇬🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇬🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇭🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇻🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇭🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇮🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇮🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇮🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇮🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇮🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇮🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇮🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇯🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇯🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇰🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇰🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇰🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇰🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇱🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇱🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇱🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇱🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇱🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇱🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇲🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇲🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇲🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇲🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇾🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇫🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇲🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇲🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇲🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇲🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇲🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇳🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇳🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇳🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇳🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇳🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇳🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇳🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇳🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇳🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇲🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇳🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇵🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇵🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇵🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇵🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇵🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇷🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇷🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇧🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇸🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇰🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇱🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇲🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇵🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇻🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇼🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇸🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇸🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇷🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇸🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇸🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇸🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇸🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇸🇧,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇿🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇬🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇪🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇱🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇸🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇸🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇸🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇸🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇨🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇹🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇹🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇹🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇹🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇹🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇹🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇹🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇹🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇹🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇺🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,10,2.1,🇺🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇬🇧,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇺🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,10,2.1,🇺🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇺🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇻🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇻🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,10,2.1,🇻🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇼🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,10,2.1,🇪🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇿🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,10,2.1,🇿🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,10,2.1,🇦🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,10,2.1,🇧🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,10,2.1,🇨🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,10,2.1,🇨🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,es,10,2.1,🇨🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,10,2.1,🇨🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,10,2.1,🇩🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,es,10,2.1,🇪🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,es,10,2.1,🇸🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,10,2.1,🇬🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,es,10,2.1,🇭🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,es,10,2.1,🇲🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,10,2.1,🇳🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,10,2.1,🇵🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,10,2.1,🇵🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,10,2.1,🇵🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,es,10,2.1,🇵🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,es,10,2.1,🇺🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,es,10,2.1,🇻🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇧🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇧🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇧🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,fr,20,1.9,🇧🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇨🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇨🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇹🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇰🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇨🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇨🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,fr,20,1.9,🇨🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇩🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇬🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇫🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇬🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇬🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇭🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,fr,20,1.9,🇱🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,fr,20,1.9,🇲🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇲🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇲🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,fr,20,1.9,🇳🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇷🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,fr,20,1.9,🇸🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇸🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,fr,20,1.9,🇹🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,fr,20,1.9,🇻🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇦🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇦🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇦🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇩🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇦🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇦🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇦🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇦🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇦🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇦🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇦🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇦🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇦🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇧🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇧🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇧🇧,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇧🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇧🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇧🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇧🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇧🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇧🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇧🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇧🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇮🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇧🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇧🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇰🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇨🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇨🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇰🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇨🇽,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇨🇨,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇨🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇭🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇨🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇨🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇨🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇩🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇩🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇪🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇪🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇪🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇫🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇫🇴,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇫🇯,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇫🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇵🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇹🇫,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇬🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇬🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇬🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇬🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇬🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇬🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇬🇵,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇬🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇬🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇬🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇬🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇬🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇭🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇻🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇭🇺,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇮🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇮🇳,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇮🇩,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇮🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
FR,en,20,1.9,🇮🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇮🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇮🇱,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇯🇲,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇯🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇰🇿,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇰🇪,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇰🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇰🇬,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇱🇦,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇱🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇱🇸,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇱🇷,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇱🇮,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
US,en,20,1.9,🇱🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇲🇰,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
CA,en,20,1.9,🇲🇼,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇲🇾,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇲🇻,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
MX,en,20,1.9,🇲🇹,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇲🇭,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
PA,en,20,1.9,🇲🇶,none,FFFFFFFF-FFFF-FFFF-FFFF-FFFFFFFFFFFF
